comment,star
菜真的不怎么好吃，藤椒排骨，端上来是温凉的，嚼着有肉腥味，真难吃。小豆凉糕，一股子过夜了的味儿，一点小豆的香味都没有！嘛玩玩儿！牛肉烩饭，没几块牛肉，跟用剩菜热的饭一样，一股子剩饭味，干酪鱼，不甜没味。梨汤，稠的跟放淀粉了似的，一点都不解渴。就梨球虾仁还行。不会再来了！,1
菜品味道尚可，环境一般，空调不凉太热。服务也一般。,2
隔了一个月去了两次，菜量明显不如刚开业，垃圾,1
头一次见不能用电子支付的饭店，垃圾,1
等时间比较长，口味太咸。最重要是没有菜单。点了很多辣的。较其它店娜娜家贵很多,1
基本等于无服务，服务员一问三不知，咖啡味道很差，点的冰拿铁里面不是冰块是冰坨！拿出来这么大的冰坨五到六块！这一杯里除了冰还有别的不！？娜娜家去过四家，这是最差没有之一。。除了环境尚可，其余毫无亮点。,2
一开始看大众点评以为多好的地方，今儿一去大失所望，菜品味道还行就是量小，酸奶绝对兑水了虽然可以续杯但是也没续。服务员的服务要说一下，懒懒散散的，说点菜说了很多遍都爱答不理的，要不是想尝尝菜品就直接走了，而且也没发票。楼梯窄，总感觉得特小心的走。,2
第一次去，挺满意的，觉得比比尔好，但是我给了两星，因为夜里闹肚子了…,2
【小吊梨汤】就是一个很普通很普通很普通的家常炒菜馆！量很小！味道正常！很少写点评之前如此的亢奋！我该用什么样的语气写这篇点评呢！写点评可以骂街吗！但是不开心的点又在哪里呢！店是我要吃的！一个半小时等号也是我愿意等的！能怪谁呢！怪炒作太厉害！营销太牛逼！还是最应该怪自己随波逐流没主见吧！这样性价比的餐厅，在我大天津！如果能一直这么火的存活下去，能一直让人等90分钟才能吃上！简直是我大天津人品位的最大挑战！整体来说环境可以。服务可以。上菜速度可以。最后自己扫码（桌角）结账很有特色。素烧鹅和椒排骨很有特色，黄鱼就是双皮奶！其它菜不点评了！特别普通！你去任何一家正宗的菜馆！都能吃上这些东西！这家最与众不同的就是：排队等一个小时以上??量很小！绝对不会再来了！尝一次管够！希望每一个炒作的营销号都：日日吃草都写色香！夜夜吃土都评味美！你们牛逼！是我错了！,2
还是不错的，不然哪会那么火爆呢。。。。。,4
总体我都不是特别满意，首先性价比不高，量非常小，味道也是非常一般，牛肉烩饭，就像是米饭里放了点牛肉汤，肉零星几块，其次管理不明确，菜一会又一会没有，点了五个有四个菜没有，而且一个服务员一个说法。总体评价，排了两个小时的队觉得浪费生命，同行几个人都说没有下次了。,2
上菜速度及其慢??慢慢慢慢慢慢慢慢慢慢慢慢慢慢点了四个菜三汁素半个多小时上菜锅包肉40多分钟上菜整个菜品的肉大部分里面都加入了肥肉不是里脊肉??口感极其肥腻。在北李妈妈菜吃过三次有两次速度都很慢在外面要等很久里面上菜也要等很久不推荐他家也不会再来了,1
为了吃奶酪罐子，又来了。。但是好像并没有那么好吃，还是喜欢吃猪蹄。。那个肋排，服务生推荐的，好难吃。。。,5
口味不是很适合老公和我??凑合吧。,4
口味一般，上肉基本就一轮，吃完了和男友就头晕恶心又吐又拉像食物中毒似的，海鲜不新鲜,1
没什么东西，基本都是甜品，价格还贵，不值！,2
味道没变，就是有点甜，下次让少糖,4
来了几次了，还是那么好，还会再来。,5
非常好，经常过来，地铁方便，一号线西北角站下车，四楼。味道棒棒。很多海鲜。辣炒的海鲜，贝类跟入味。其他菜品也非常精致。尤其喜欢这里的甜点，蛋糕味道和蛋糕店的一样，这可是一般自助餐做不到的。满分。后期还会来。祝生意兴隆。,5
从开业以来一直很火爆，每次想来尝尝都排长队，拖到现在才过来拔草……恒隆这家地方很大，人很多，总体觉得一般。上菜超慢，用餐环境很吵，面对面坐要很大声才能听到，菜品味道真心一般。这又是一家不会再回来的店，蛏子我的最爱啊，弄的还没家里好吃，基本每桌都会点的招牌熏排骨味道超级奇怪，还真的是烟熏出来的，并没有排骨的味道，看着蛮大其实只有一丢丢肉而已……千叶豆腐和三杯鸡好咸！我本来就口重，可还是被咸到了，他家还真是重口味。点了四个菜，最不起眼的千叶豆腐尽然是比较不错的…好吧，拔了草以后也不惦记了。每个人的口味都不一样，以上只是个人感受哈～～,2
上菜慢，味道还可以。菜慢，味道还可以。,5
服务态度极差的店！绝对不会再来了！花钱消费来这看服务员的脸子的！尤其门口这个领班！,1
几年前去第一家小区店吃过，这次再去吃。很失望,2
真心太难吃了，服务也特别的差！再也不会来了,1
看了点评特意去拔草，但是有些失望，我超爱锅包肉，可是他们这做的面特别厚，醋还特别呛，又酸，还不好咬，难吃死了；大拉皮个手抓饼还可以；炒牛肉一般没什么味道；竹笋炒青菜（好像是木耳菜）黏黏糊糊的味道差强人意,4
在大众点评上看到人气这么高??一直都想来??正好来这边办事就来尝尝吧??12点拿的号??1点半进去的??环境看起来比较整洁就是有些嘈杂??人多就这样??服务员态度不错??也周到??就是菜品味道实在一般??梨汤味道很淡??就是个甜味??还喝出了藕粉的味道??果仁虾炸的不错??味道也不错就是太甜了??吃了两个腻的不行??为什么不做成咸口的啊??拆骨肉不错??是凉菜??葱爆羊肉应该不是羊肉??味不对??口感也奇怪??把葱都吃了??肉剩下了??肉龙还不错??就是上的太晚也吃不下??打包了??总体口感不推荐,2
有个小虾的菜做的咸了，蛏子做的也感觉不很好吃的。,2
菜量很大??两个人点个三四个菜完全吃不完??来过几次??不论是聚餐还是两个人都推荐??还有单间??恒隆的环境本来就很好??就是人很多??要做好提前排号的准备??酱骨头和拉皮每次都点??三杯鸡挺有东北特色??手撕饼奶味真的很重??吃几口停不下来??要小心腻掉~实惠推荐,5
说实话，不怎么样，在大众上看到，骑着小黄车一家三口奔了过去，甜品居多，味道不咋样，想吃天津小吃的还是绕过吧，连家常菜都不如，不知道为啥点评率这么高,1
不得不说菜品很多，但是口味真的很一般。天津这样的自助还是很少，以至于这家店火的不行。第一次去吃因为去前吃了些东西外加聚餐，所以没怎么吃里面的东西。这次和老公一起去吃，晚上回来半夜两点多我俩就去医院了。开始是老公腹泻，肠绞痛，疼了一身冷汗，我还没什么。到了第二天早上起来时腹泻，最后拉的已经成水了。两个人都没上班，现在在家吃药，还不行的话只能挂水了。半夜两点多的医院门诊部。,1
服务员态度不好??上菜超级慢??也不会说好话??吃了一个菜结账了??超级超级慢。,1
味道一般，并不是那么好吃，甜口的,4
应该再也不会去了，真的是不好吃，而且等上肉的时间很长，肉来了就给两三块,2
第一次来娜娜家，面的味道不错，局饭的味道也不错，巧克力沙冰的味道太浓了好喝。价位有点小贵。,5
还可以吧，环境不错，服务尚可，食材对得起这个价格，但味道一般般，没有再来吃的欲望。,4
不错不错不错哦，很喜欢，就是吵了点,5
工作日的中午来的，到这大概11点半不到，门口没有人排队，进门交了餐费和押金拿着牌和票就进去了，里面有人领位，有服务员过来确认是否开始上烤肉，然后很快就有小哥过来上烤肉了，菜品依然保持水准，最喜欢烤鸡胗和玉米，一个非常入味有嚼劲，一个外面刷了蜂蜜非常甜，蛋糕种类也非常多，这次的蜜汁梅肉和糖醋排骨都有猪肉的肉腥味，没有怎么吃，最值得称道的是收残食和餐盘的大姨，动作麻利收餐及时，蛋挞什么的保温措施一般，端过来基本是温的，口感一般了，用餐后拿着小票和牌去门口退押金就行了，每人20，工作日中午的啤酒是免费的,5
总体不错，盘大量足，还是会再光顾的。,4
菜量很大，价格不贵，适合家庭朋友聚会，味道不错。,5
太咸咸咸咸！！！口味清淡的可以忽略了,2
味道还是不错的??量也还可以??就是服务员感觉是忙不过来了吗??哈哈哈,5
服务越来越差??东西不如以前的好了??服务员一个个的真是素质太差了??这回进餐感觉非常不好??以后绝不会再来了,1
头天吃了，跟老公昨天就开始到现在还拉肚子，发烧，海鲜啊海鲜，庆幸的是孩子没吃，没事儿。不会再去了,1
上菜速度好慢.冷菜热菜都没上.点的主食疙瘩汤先上了.真无语了.,1
很不理解为什么好评这么多，自己排了那么久的队，进去点了妓女意面，猪脚和柠檬鸡，吃了几口根本吃不下去了，所有菜包括猪脚都很甜很腻，而且价格高量也炒鸡小，华夫和巴菲也很一般，别的家也能做出来一样的味道，总之是一次痛苦的吃饭经历，肯定不会来第二次了,2
之前去了一次，中午1点半以后了，有很多空台，给我们一个特别角落的两人座，闷热，要求换座，不给换，但是那会人已经不多了，几次都不给换，生气走了。今天去了一次，四个人，味道一般，烧烤小哥还不错，客客气气的，走的时候因为没拿一个牌子，在领位的服务人员直接摆了我们几句，语气生硬，搞的我们四个人尴尬极了。两次体验也是没谁了，表示不会再来！,2
非常不满意的一次消费，因为人多就觉得应该会很好的餐馆，但是服务态度超级差，打电话投诉不受理，服务态度很差，不能因为人多就这样做生意，迟早会黄的……,1
烤肉上的不是很及时！到最后吃完了才上烤肉！东西还算比较多,2
环境不错，人挺多，正餐时间需要等位，可以早点来。这家的意面的味道胜过焗饭。海鲜饭味道太一般，不推荐。彩虹沙拉、薯条都不错，值得品尝。芝士焗薯泥的芝士太多了，吃着有些腻，更喜欢底层薯泥。柠檬鸡味道挺新颖，只可惜后来放凉了，不好吃了。,4
奔着锅包肉去的，结果说是慢菜，酸汤肥牛也说是慢菜，结果就点了熏排骨，倒是很快，但是因为是提前做好的有点柴,2
在这家餐厅吃过很多次了??菜品味道都不错??不过不知道是老板经营理念变了还是服务员的个人行为??上次去请人吃饭??坐在靠近门口位置一个东北口音的男生给点餐??点餐时一直推荐贵的菜??关键我们并没有问他什么??让我们点个98的鱼??我觉得有点贵了??想点别的??然后就一直说这个好??别的不好??因为是我请客??这样的话我也不好意思不点了??这是什么行为啊??可能十几年前有这样的餐厅??最近这些年都不这样了吧??大小餐厅吃饭我第一次遇见,2
