name,typ1,typ2,typ3,lon,lat
杨孝子庙,风景名胜,风景名胜,寺庙道观,113.63346999999999,28.148405
峰回路转,风景名胜,风景名胜相关,旅游景点,112.93319299999999,28.178678
三王街,风景名胜,风景名胜相关,旅游景点,112.97363200000001,28.191498
长沙湘江风光带-文津,风景名胜,风景名胜,风景名胜,112.96751100000002,28.174838
烈士公园-滨水栈道,风景名胜,风景名胜相关,旅游景点,112.998107,28.211054999999998
青湖山庄,风景名胜,风景名胜相关,旅游景点,112.033901,28.163391999999998
龙王大帝庙,风景名胜,风景名胜,寺庙道观,113.803894,27.992931
浏阳市太阳星君庙,风景名胜,风景名胜,寺庙道观,113.645622,28.139328000000003
西汉长沙王后渔阳墓,风景名胜,风景名胜,风景名胜,112.926524,28.206312
柏乐园旅游度假区-鳄鱼岛,风景名胜,风景名胜相关,旅游景点,112.724925,28.503522999999998
梅溪湖公园-银杏公园,风景名胜,公园广场,公园,112.888099,28.187675
圭塘河生态景观区,风景名胜,公园广场,公园广场,113.025129,28.110708000000002
开口笑广场,风景名胜,公园广场,城市广场,112.93466299999999,28.155435999999998
真金寺,风景名胜,风景名胜,寺庙道观,113.60512,27.984434999999998
仙龙寺,风景名胜,风景名胜,寺庙道观,113.45842900000001,28.12078
白龙山飞灵殿,风景名胜,风景名胜,风景名胜,113.71889399999999,28.187977000000004
仙人庙,风景名胜,风景名胜,寺庙道观,113.45953100000001,28.335113
石燕湖生态旅游公园-财神庙,风景名胜,风景名胜,寺庙道观,113.08940700000001,28.010688000000002
三元宫,风景名胜,风景名胜,风景名胜,113.66533600000001,28.148896999999998
永盛农民文化广场,风景名胜,公园广场,城市广场,112.39388600000001,28.195877000000003
月桂社区公园,风景名胜,公园广场,公园,113.02143500000001,28.204649
白衣庵,风景名胜,风景名胜,寺庙道观,113.340249,28.099907
华严庵,风景名胜,风景名胜,风景名胜,113.589642,28.060512
周公祠,风景名胜,风景名胜,风景名胜,112.40344499999999,28.171436
观音山,风景名胜,风景名胜,风景名胜,112.08957,28.2291
华严庵,风景名胜,风景名胜,风景名胜,112.147632,28.24114
保林庵,风景名胜,风景名胜,风景名胜,112.163753,28.2422
保善祠,风景名胜,风景名胜,风景名胜,112.433507,28.172617
静林庵,风景名胜,风景名胜,风景名胜,112.335704,28.191657
密印寺-普同塔,风景名胜,风景名胜相关,旅游景点,111.972692,28.176763
唐宣宗朝佛主题雕塑,风景名胜,风景名胜相关,旅游景点,111.97375100000001,28.171096999999996
胡耀邦同志纪念馆,风景名胜,风景名胜,纪念馆,113.888135,28.07698
上坪会议旧址,风景名胜,风景名胜相关,旅游景点,114.087268,28.517315000000004
丹元廉贞星君,风景名胜,风景名胜,风景名胜,114.16384,28.433076
密印寺-莲花湖,风景名胜,风景名胜相关,旅游景点,111.972118,28.173439000000002
杨开慧纪念馆-杨展烈士纪念碑,风景名胜,风景名胜,风景名胜,113.21038899999999,28.586907
原始福地洞天明清灵山古庙敕封昭显真人得道原址,风景名胜,风景名胜,风景名胜,114.157169,28.426122999999997
塘尾冲,风景名胜,风景名胜相关,旅游景点,113.568876,28.033996000000002
龙潭古寺,风景名胜,风景名胜,寺庙道观,113.48132,28.541546999999998
鼎山公宋代古墓,风景名胜,风景名胜,风景名胜,113.463679,28.455303000000004
李默庵故居,风景名胜,风景名胜,风景名胜,113.00561299999998,28.401861
大兴园艺水族馆,风景名胜,公园广场,水族馆,112.73076299999998,28.504924
古港梅田路生资店,风景名胜,风景名胜相关,旅游景点,113.74821100000001,28.27921
大围山香薰花海,风景名胜,风景名胜相关,旅游景点,114.01908200000001,28.448495
密印庵,风景名胜,风景名胜,寺庙道观,112.01253100000001,28.214613
杜甫江阁-千年一品,风景名胜,风景名胜,风景名胜,112.96859199999999,28.185242
影珠山村农乐组,风景名胜,风景名胜相关,旅游景点,113.203071,28.520102
大围山国家森林公园-夫妻松,风景名胜,风景名胜相关,旅游景点,114.090047,28.421453999999997
沩山恐龙宫,风景名胜,风景名胜相关,旅游景点,112.14083500000001,28.214956
刘少奇同志纪念馆-孔子圣像,风景名胜,风景名胜相关,旅游景点,112.645452,28.036835999999997
大围山国家森林公园-栗木桥冰臼,风景名胜,风景名胜,风景名胜,114.091516,28.421976
大围山国家森林公园-补天遗石,风景名胜,风景名胜相关,旅游景点,114.091102,28.422563
太平老街-老通义,风景名胜,风景名胜相关,旅游景点,112.97193999999999,28.194071
大围山地质公园,风景名胜,风景名胜,风景名胜,114.202018,28.405571000000002
贺家祠堂,风景名胜,风景名胜,风景名胜,112.143203,27.968248
杨勇同志生平事迹陈列室,风景名胜,风景名胜,纪念馆,113.925891,28.04748
白石寺,风景名胜,风景名胜,寺庙道观,112.396402,28.243859000000004
世界之窗-埃及金字塔,风景名胜,风景名胜,风景名胜,113.05478000000001,28.235905
大围山基督教堂,风景名胜,风景名胜,教堂,114.014252,28.451116
大围山国家森林公园-马尾槽,风景名胜,风景名胜,风景名胜,114.07871999999999,28.420790000000004
太平老街-太傅殿,风景名胜,风景名胜相关,旅游景点,112.97213500000001,28.192762
风荷晚香,风景名胜,风景名胜,风景名胜,112.941795,28.181215
潮宗门,风景名胜,公园广场,城市广场,112.9705,28.203536
沁园春·长沙诗词碑,风景名胜,风景名胜,风景名胜,112.960346,28.168378000000004
靖港古镇-庐江苑,风景名胜,风景名胜,风景名胜,112.79185700000001,28.458568
湖南宁乡国家森林公园,风景名胜,公园广场,公园,112.57068799999999,28.180578999999998
东池,风景名胜,风景名胜,风景名胜,112.98109299999999,28.185814
清香亭,风景名胜,风景名胜,风景名胜,112.98220400000001,28.187084999999996
刘公人爵之墓,风景名胜,风景名胜,风景名胜,112.935569,28.179040000000004
长塘寺,风景名胜,风景名胜,寺庙道观,112.549697,28.170759999999998
狮岩神,风景名胜,风景名胜,风景名胜,113.54269599999999,28.429509999999997
南郊广场,风景名胜,公园广场,城市广场,112.97131,28.141952000000003
亲情广场,风景名胜,公园广场,城市广场,112.987024,28.169970000000003
太平军魂群像雕塑,风景名胜,风景名胜,风景名胜,112.981569,28.1835
烈士公园-海棠坞,风景名胜,风景名胜相关,旅游景点,112.996416,28.209953000000002
太平老街-枫秋亭,风景名胜,风景名胜相关,旅游景点,112.97223500000001,28.192579
太平老街-治安,风景名胜,风景名胜相关,旅游景点,112.97238899999999,28.192553999999998
将军庙,风景名胜,风景名胜,寺庙道观,112.04789,28.07412
观音庙,风景名胜,风景名胜,寺庙道观,113.980202,28.293799
密印寺-报恩寺,风景名胜,风景名胜,寺庙道观,111.970712,28.177051000000002
密印寺-文殊殿,风景名胜,风景名胜,风景名胜,111.971268,28.176833000000002
天竺山,风景名胜,风景名胜,风景名胜,113.179271,28.388703000000003
捞刀河村农民文化广场,风景名胜,公园广场,城市广场,113.001999,28.267159000000003
武道禅院,风景名胜,风景名胜相关,旅游景点,112.93771399999999,28.182973999999998
栖游记,风景名胜,风景名胜相关,旅游景点,113.624444,28.137146
浏阳天主堂,风景名胜,风景名胜,教堂,113.61398200000001,28.148542
象形风景区万葵园,风景名胜,风景名胜,风景名胜,113.878431,28.39824
石燕湖生态旅游公园-石燕湖网桥,风景名胜,风景名胜相关,旅游景点,113.08916699999999,28.007223
基督教堂,风景名胜,风景名胜,教堂,113.52606599999999,28.28257
郭亮水库,风景名胜,风景名胜相关,旅游景点,112.848171,28.449778000000002
石燕湖生态旅游公园-状元桥,风景名胜,风景名胜,风景名胜,113.08452700000001,28.003292
长沙生态动物园-天鹅湖,风景名胜,风景名胜相关,旅游景点,113.00574099999999,28.031107000000002
石燕湖生态旅游公园-擎天柱,风景名胜,风景名胜相关,旅游景点,113.085291,28.004677
石燕湖生态旅游公园-湘潭坳,风景名胜,风景名胜相关,旅游景点,113.07985,28.006778999999998
状元广场,风景名胜,公园广场,城市广场,111.96013899999998,28.09654
观音庙,风景名胜,风景名胜,寺庙道观,112.50771,28.04979
密印寺广场,风景名胜,公园广场,城市广场,111.9741,28.170009999999998
杨勇故居,风景名胜,风景名胜,风景名胜,113.931081,28.044253
激情广场,风景名胜,公园广场,城市广场,113.772023,27.995071000000003
观音庵,风景名胜,风景名胜,寺庙道观,113.633702,28.122722999999997
锡封寺,风景名胜,风景名胜,寺庙道观,113.516102,28.165518
莲湖寺,风景名胜,风景名胜,寺庙道观,112.830772,28.344904999999997
古赤马殿,风景名胜,风景名胜,寺庙道观,113.424705,28.417915999999998
豹子岭社区公园,风景名胜,公园广场,公园,112.96690600000001,28.123525
锦绣潇湘文化广场,风景名胜,公园广场,城市广场,112.948923,28.164637
恒大民俗广场,风景名胜,公园广场,城市广场,112.91625800000001,28.295310999999998
尖山湖公园南入口广场,风景名胜,公园广场,城市广场,112.870415,28.236866
明月亭,风景名胜,风景名胜相关,旅游景点,112.99276,28.134756
石燕湖生态旅游公园-孔雀广场,风景名胜,公园广场,动物园,113.082302,28.007973
戴公老庙,风景名胜,风景名胜,风景名胜,112.915204,28.283621999999998
中交中央公园,风景名胜,公园广场,公园,113.069325,28.190223
石狮庵,风景名胜,风景名胜,寺庙道观,112.120291,28.145622999999997
寻淮洲故居,风景名胜,风景名胜,风景名胜,113.59392,28.445379
金龙寺,风景名胜,风景名胜,风景名胜,113.69683,27.90945
芦花瀑布,风景名胜,风景名胜,风景名胜,111.95551299999998,28.149344
龙宫宝殿,风景名胜,风景名胜,寺庙道观,112.737682,28.418896999999998
长沙望江公园,风景名胜,公园广场,公园,112.965993,28.162304
长沙望城斑马湖,风景名胜,公园广场,公园,112.82556799999999,28.357812
东瓜湖,风景名胜,风景名胜相关,旅游景点,112.95809299999999,28.108658000000002
极高明亭遗址,风景名胜,风景名胜,风景名胜,112.936811,28.182378000000003
洋湖体育公园,风景名胜,公园广场,公园,112.91976100000001,28.124086
汤氏宗祠,风景名胜,风景名胜,纪念馆,113.825774,28.311214
华天宫,风景名胜,风景名胜相关,旅游景点,112.99863,28.191171999999998
峩眉山大圣庙,风景名胜,风景名胜,寺庙道观,113.062968,28.204994
白沙书画广场,风景名胜,公园广场,城市广场,112.984249,28.179714
福主庙,风景名胜,风景名胜,寺庙道观,113.64953500000001,28.142089000000002
金鹰飞翔体育公园,风景名胜,公园广场,公园,113.00060500000001,28.146502
赐闲湖故址,风景名胜,风景名胜,风景名胜,112.97911,28.204015999999996
脸谱广场,风景名胜,公园广场,城市广场,112.96701999999999,28.170258
柏乐园旅游度假区-月老庙,风景名胜,风景名胜相关,旅游景点,112.726193,28.505537
星沙街道金茂路社区文化广场(建设中),风景名胜,公园广场,城市广场,113.07888999999999,28.235265000000002
东湖广场,风景名胜,公园广场,城市广场,113.013291,28.208639
财神庙,风景名胜,风景名胜,寺庙道观,113.72781599999999,27.969334000000003
金佛庵,风景名胜,风景名胜,风景名胜,113.206158,28.099134999999997
海之韵水族馆,风景名胜,公园广场,水族馆,113.0169,28.124394
长沙黑麋峰国家森林公园-凉亭,风景名胜,风景名胜相关,旅游景点,113.017354,28.457209999999996
浏阳谭氏宗祠,风景名胜,风景名胜,寺庙道观,113.62959,28.127478000000004
何家大屋,风景名胜,风景名胜,风景名胜,113.709529,27.921019
六合寺,风景名胜,风景名胜,风景名胜,112.760166,28.165437
新安社区公园,风景名胜,公园广场,公园,113.092977,28.20842
美神广场,风景名胜,公园广场,城市广场,113.62846299999998,28.146109000000003
江氏家庙,风景名胜,风景名胜,寺庙道观,113.82055,28.288021
清湖南贡院旧址,风景名胜,风景名胜,风景名胜,112.98030800000001,28.204112
关圣庙王白沙洲港二祠土地,风景名胜,风景名胜,寺庙道观,112.73770800000001,28.383453999999997
湖南枫林投资有限公司公园,风景名胜,公园广场,公园,112.99176899999999,28.212088
融园,风景名胜,公园广场,公园,112.99708000000001,28.197955
科普广场,风景名胜,公园广场,城市广场,113.00777,28.132029
竹荆寺,风景名胜,风景名胜,寺庙道观,112.669904,28.333342
德盛欢乐广场,风景名胜,风景名胜相关,旅游景点,112.98138300000001,28.062790999999997
西湖社区法制主题公园,风景名胜,风景名胜相关,旅游景点,113.009689,28.2075
浏阳栀子花海,风景名胜,风景名胜,风景名胜,113.414851,28.330834000000003
万家丽文化广场,风景名胜,公园广场,城市广场,113.03236499999998,28.191125
中央绿轴,风景名胜,公园广场,城市广场,112.906699,28.18501
科大社区公园,风景名胜,公园广场,公园,113.000235,28.23923
浏阳河婚庆文化园-戒指亭,风景名胜,风景名胜,风景名胜,113.04561000000001,28.189099
华公寺,风景名胜,风景名胜,寺庙道观,113.80188799999999,28.354097999999997
将军广场,风景名胜,公园广场,城市广场,113.63336699999999,28.154360999999998
杜鹃广场,风景名胜,公园广场,城市广场,112.93891399999998,28.226843
文昌阁社区-文化广场,风景名胜,公园广场,城市广场,112.98098799999998,28.217283000000002
刘家祠堂,风景名胜,风景名胜相关,旅游景点,112.310425,28.098390000000002
浏阳市叠溪谷风景区,风景名胜,风景名胜,风景名胜,113.81668400000001,28.454745000000003
御庭乡村公园,风景名胜,风景名胜,风景名胜,112.946657,28.0687
